index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,Category
126,0,Acer Predator Helios Neo 16 NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1049.9,70,2,2,14,20,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1,1
127,10,HP 250 G8 7M6L7PA Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11),348.9,58,2,1,2,4,8,HDD,1024,SSD,256,3,2,False,15.6,1366,768,6,,3
128,10,HP 15-fc0025AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),324.9,54,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
129,10,HP 15-fc0028AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),434.0,52,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
130,14,Lenovo Thinkbook 15 21DJA049IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),409.9,66,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
131,0,Acer Extensa 15 EX215-33 2023 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),309.9,49,2,1,8,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
132,14,Lenovo IdeaPad Slim 3 82KU0238IN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),409.9,64,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
133,10,HP 15s-fq2717TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),310.9,60,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
134,6,Dell G15-5520 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),689.9,74,2,2,12,16,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,2
135,2,Asus ROG Flow X13 GV301RC-LJ073WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),963.89,79,0,12,8,16,16,SSD,1024,No secondary storage,0,4,1,True,13.4,1920,1200,6,1,1
136,2,Asus VivoBook 15 X515EA-EJ522WS Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),439.9,60,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
137,14,Lenovo IdeaPad Gaming 3 82K10198IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),456.51,67,2,2,4,8,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,3
138,2,Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),529.9,65,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,16.0,1920,1200,6,1,1
139,0,Acer TravelMate TMP214-53 Business Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),389.9,64,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
140,2,Asus Vivobook 15 Touch X515EA-EZ311WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),334.9,56,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,True,15.6,1920,1080,6,1,3
141,1,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),1099.9,43,1,6,8,8,8,SSD,256,No secondary storage,0,1,0,False,13.3,2560,1600,3,1,2
142,2,Asus Vivobook S15 OLED K3502ZA-L701WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),729.9,70,2,3,14,20,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
143,10,HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),404.99,60,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
145,14,Lenovo V15 G4 82YU00W9IN Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),359.9,60,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
147,14,Lenovo IdeaPad Slim 3 82H803HQIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),449.9,64,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
150,6,Dell 5530 G15 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1484.9,78,2,4,24,32,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
156,14,Lenovo Legion Pro 5 16IRX8 82WK00MWIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1529.9,77,2,3,16,24,16,SSD,1024,No secondary storage,0,4,1,False,16.0,2560,1600,6,1,1
157,6,Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),379.9,59,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
158,10,HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),609.9,64,2,2,8,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,2
159,10,HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),509.99,58,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
160,6,Dell Inspiron 3530 IN3530RMD8W001ORS1 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),659.9,53,2,2,10,12,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
161,0,Acer Aspire 3 A315-24P NX.KDESI.00B Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),329.9,54,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
162,2,Asus Vivobook 16 2023 X1605ZAB-MB342WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),479.9,62,2,1,6,8,16,SSD,512,No secondary storage,0,3,2,False,16.0,1920,1200,6,1,3
163,14,Lenovo Legion Slim 5 82Y9009JIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1321.9,83,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,16.0,2560,1600,6,1,1
164,22,Ultimus Lite NU14U4INC44BN-CS Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),149.9,45,2,0,2,2,4,SSD,256,No secondary storage,0,3,2,False,14.1,1366,768,6,1,3
165,25,Zebronics Pro Series Z ZEB-NBC 3S 2023 Laptop (12th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),339.9,65,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
167,10,HP 15s-fq5185TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),397.0,59,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
168,25,Zebronics Pro Series Y ZEB-NBC 2S Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),329.9,63,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
169,25,Zebronics ZEB-NBC 5S 2023 Laptop (12th Gen Core i7 / 16GB/ 1TB SSD/ Win11 Home),529.9,72,2,3,10,12,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
170,25,Zebronics Pro Series Y ZEB-NBC 1S Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),299.9,56,2,1,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
171,10,HP Pavilion 14-dv2153TU Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win 11),687.1,67,2,2,10,12,16,SSD,1024,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,2
172,14,Lenovo IdeaPad Gaming 3 82SB00V2IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),617.12,60,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,2
173,2,Asus ROG Strix G15 G513RC-HN251WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),919.9,71,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
174,10,HP Victus 15-fa1132TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),609.9,66,2,2,8,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,2
175,5,Chuwi FreeBook Laptop (12th Gen Core i3/ 12GB/ 512GB SSD/ Win11),329.9,50,2,1,6,8,12,SSD,512,No secondary storage,0,3,2,True,13.5,2256,1504,6,1,3
176,0,Acer Swift Go NXKPZSI002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),729.9,64,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,14.0,2880,1800,6,1,2
177,10,HP 255 G9 841W6PA Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ FreeDOS),239.99,49,0,9,2,4,8,SSD,512,No secondary storage,0,0,2,False,15.6,1366,768,2,1,3
178,8,Gigabyte G5 MF-F2IN313SH Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),719.9,67,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,1
179,2,Asus Zenbook Flip 14 OLED UP5401ZA-KU541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),849.9,69,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,True,14.0,3840,2400,6,1,2
180,2,Asus Chromebook CX1500CKA-EJ0241 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),179.9,35,2,0,2,2,4,SSD,64,No secondary storage,0,3,2,False,15.6,1920,1080,1,1,3
181,14,Lenovo IdeaPad 1 15IGL7 82V700BSIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),257.9,50,2,0,2,2,8,SSD,256,No secondary storage,0,3,2,False,15.6,1366,768,6,1,3
182,10,HP 255 G8 7J035AA Laptop (Ryzen 5-5500U/ 8GB/ 256GB SSD/ Win11),319.99,56,0,10,6,12,8,SSD,256,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
184,2,Asus TUF Gaming F15 FX506HE-HN382W Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),729.9,71,2,3,8,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
185,10,HP Victus 15-fa0187TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),928.0,76,2,3,10,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
186,14,Lenovo IdeaPad 3 82KU024JIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),489.9,64,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
187,17,MSI Modern 14 C12M-459IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),549.9,60,2,3,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
188,24,Wings Nuvobook Pro Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),399.9,58,2,3,4,8,16,SSD,512,No secondary storage,0,3,2,False,14.0,1080,1920,6,1,3
189,24,Wings Nuvobook S1 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),249.9,49,2,1,4,8,8,SSD,256,No secondary storage,0,3,2,False,15.6,1080,1920,6,1,3
190,17,MSI Thin GF63 11UCX-1492IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),619.9,73,2,2,6,12,16,HDD,1024,SSD,256,4,1,False,15.6,1920,1080,6,,1
191,12,Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),389.9,56,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
192,10,HP Pavilion 15-eg3017TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),729.99,63,2,2,10,12,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
193,17,MSI Thin GF63 11SC-1494IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),529.9,65,2,2,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,3
194,17,MSI Thin GF63 11UC-1490IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),629.9,73,2,2,6,12,16,HDD,1024,SSD,256,4,1,False,15.6,1920,1080,6,,1
195,10,HP Victus 16-s0089AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),870.9,76,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,16.1,1920,1080,6,1,1
196,14,Lenovo IdeaPad Slim 5i 82XF003CIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),705.9,62,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,16.0,1920,1200,6,1,2
197,14,Lenovo LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),669.9,69,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
198,14,Lenovo LOQ 15IRH8 82XV00BRIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),1149.9,63,2,3,10,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
199,14,Lenovo LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),999.9,67,2,3,10,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
200,10,HP 240 G8 689U2PA Business Laptop (11th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),349.9,63,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,14.0,1366,768,6,1,3
201,10,HP Victus 16-D0314TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),645.0,75,2,2,6,12,16,SSD,512,No secondary storage,0,4,1,False,16.1,1920,1080,6,1,1
203,13,Jio JioBook NB1112MM BLU 2023 Netbook Laptop (Octa Core/ 4GB/ 64GB eMMC/ JioOS),147.01,24,3,7,8,0,4,HDD,64,No secondary storage,0,2,2,False,11.6,1366,768,4,1,3
204,2,Asus Zenbook 14X OLED 2023 UX5401ZA-KM541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),749.9,65,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,14.0,2880,1800,6,1,2
205,2,Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),1049.9,76,2,3,10,16,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1,1
206,10,HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),949.9,70,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,16.1,2560,1440,6,1,1
207,6,Dell G15-5520 2023 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),774.9,73,2,2,12,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
208,5,Chuwi CoreBook X Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Win11),249.9,50,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1200,6,1,3
209,17,MSI Modern 14 C11M-029IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),399.9,62,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
210,10,HP 15s-ey2001AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),559.9,63,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
211,12,Infinix Zerobook ZL513 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),489.9,57,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
212,6,Dell Inspiron 3525 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),392.4,63,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
213,2,Asus Vivobook 16X 2023 K3605ZU-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),900.6,77,2,3,10,16,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1,1
214,2,Asus TUF Gaming F15 2022 FX507ZC4-HN116W Gaming Laptop (12th Gen Core i5/ 16GB/512GB SSD/ Win11 / 4GB Graph),858.0,76,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
215,2,Asus Vivobook 16X 2023 K3605ZF-MBN524WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),579.9,70,2,2,8,12,8,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1,3
216,2,Asus Vivobook 15 X1502ZA-EJ541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),609.9,66,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
217,10,HP Pavilion 15-eg3079TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),730.2,66,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
218,17,MSI Modern 14 C12M-671IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),539.9,65,2,3,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
219,17,MSI Thin GF63 11UC-1474IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),569.9,72,2,2,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,1
220,14,Lenovo V15 G3 IAP 82TTA00UIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),329.8,53,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,2,1,3
221,17,MSI Modern 14 C12M-444IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),369.9,62,2,1,6,8,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
222,2,Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),599.9,60,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,2
223,2,Asus VivoBook 14 X415EA-EK326WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),319.9,59,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
224,1,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),1449.9,56,1,6,8,8,8,SSD,512,No secondary storage,0,1,0,False,15.3,2880,1864,3,1,2
225,12,Infinix INBook X2 Slim Series Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),259.9,57,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
226,0,Acer Aspire 3 A315-59 NX.K6TSI.00C Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),319.9,57,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
227,6,Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),573.0,62,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
228,0,Acer One 14 Z8-415UN.599SI.009 Laptop (11th Gen Core i3 / 8GB/ 256GB SSD/ Win11 Home),299.9,59,2,1,2,4,8,SSD,256,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
229,10,HP Victus 15-fb0131AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),499.9,65,0,10,6,12,8,SSD,512,No secondary storage,0,0,1,False,15.6,1920,1080,6,1,3
230,2,Asus Vivobook 15 X1502ZA-EJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),565.0,64,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
231,2,Asus Vivobook 15 M1502QA-EJ742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11),569.9,58,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
232,0,Acer Aspire 7 A715-76G NH.QMFSI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),609.9,70,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
233,0,Acer Aspire 5 14 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),569.9,67,2,2,10,12,16,SSD,512,No secondary storage,0,4,1,False,14.0,1920,1080,6,1,1
234,2,ASUS TUF Gaming A16 Advantage Edition FA617XS-N3025WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1199.9,80,0,12,8,16,16,SSD,1024,No secondary storage,0,0,1,False,15.6,1920,1200,6,1,1
237,2,Asus ROG Strix G16 2023 G614JU-N3200WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1214.89,78,2,3,14,20,16,SSD,1024,No secondary storage,0,4,1,False,16.0,1920,1200,6,1,1
238,2,Asus Vivobook 15 X1502ZA-EJ532WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),478.3,64,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
239,10,HP 15s-fr4001TU Laptop (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),524.9,65,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
240,17,MSI Katana 15 B12UDXK-1005IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),679.9,73,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,1
241,10,HP 15s-fr5009TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),401.9,59,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
242,10,HP 15-fd0013TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),619.9,57,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
243,2,Asus Vivobook 16X 2023 K3605VC-MB542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),899.9,67,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1,1
244,2,Asus TUF Gaming F17 FX706HF-HX018W Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),556.89,64,2,2,6,12,8,SSD,512,No secondary storage,0,4,1,False,17.3,1920,1080,6,1,3
245,10,HP 15-eg3036TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),894.9,69,2,3,12,16,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
246,0,Acer Predator Helios Neo 16 PHN16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1199.9,75,2,3,16,24,16,SSD,1024,No secondary storage,0,4,1,False,16.0,1920,1200,6,1,1
247,17,MSI Cyborg 15 A12UCX-264IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),654.9,69,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,1
248,10,HP 15-fc0026AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),349.9,54,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
249,2,Asus Vivobook S14 Flip 2022 TN3402QA-LZ741WS Laptop (AMD Ryzen 7-5800H/ 16GB/ 512GB SSD/Win11),699.9,70,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,True,14.0,1920,1200,6,1,1
250,2,Asus Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),789.9,65,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,2880,1620,6,1,2
251,2,Asus Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11),1057.39,71,2,4,14,20,16,SSD,1024,No secondary storage,0,3,2,False,15.6,2880,1620,6,1,2
252,2,Asus Vivobook 15 2023 X1504VA-NJ324WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),429.9,59,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
253,9,Honor MagicBook X14 2023 FRI-F56 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),549.9,66,2,2,8,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1200,6,1,3
254,14,Lenovo E41-55 Laptop (Athlon Silver 3050U/ 8GB/ 256GB SSD/ Win11),219.9,53,0,7,2,2,8,SSD,256,No secondary storage,0,0,2,False,14.0,1920,1080,6,1,3
255,14,Lenovo V15 G3 82TTA00VIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),334.0,53,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
